,Date,State/UnionTerritory,Cured,Deaths,Confirmed,TotalSamples,Negative,Positive
727,2020-07-20,West Bengal,24883,1112,42487,716365.0,0,44769.0
899,2020-07-20,Chandigarh,488,12,717,11075.0,10277,739.0
3950,2020-07-20,Maharashtra,169569,11854,310455,1603802.0,1279592,324210.0
3272,2020-07-20,Himachal Pradesh,1059,11,1483,116795.0,115063,1631.0
979,2020-07-20,Rajasthan,21730,559,29434,1244387.0,1207571,30390.0
2289,2020-07-20,Kerala,5371,42,12480,546000.0,0,13275.0
3685,2020-07-20,Gujarat,34901,2142,48355,548989.0,499550,49439.0
3994,2020-07-20,Haryana,19793,349,26164,457310.0,424137,26858.0
2212,2020-07-20,Arunachal Pradesh,282,3,740,40477.0,37752,790.0
2791,2020-07-20,Andaman and Nicobar Islands,145,0,203,20301.0,0,207.0
1852,2020-07-20,Odisha,12453,91,17437,393602.0,0,18110.0
3716,2020-07-20,Manipur,1213,0,1911,71703.0,0,1925.0
2281,2020-07-20,Dadra and Nagar Haveli and Daman and Diu,414,2,605,38880.0,37789,705.0
3868,2020-07-20,Jharkhand,2716,49,5535,222781.0,217004,5777.0
2336,2020-07-20,Chhattisgarh,3775,24,5407,250016.0,0,5598.0
1138,2020-07-20,Andhra Pradesh,22890,642,49650,1349112.0,1295388,53724.0
2833,2020-07-20,Tamil Nadu,117915,2481,170693,1984579.0,0,175678.0
4034,2020-07-20,Ladakh,1003,2,1178,16467.0,13712,1195.0
4241,2020-07-20,Tripura,1759,5,2878,114165.0,111072,3093.0
3726,2020-07-21,Mizoram,168,0,297,18297.0,0,297.0
821,2020-07-21,Manipur,1307,0,1925,73053.0,0,2015.0
1273,2020-07-21,Gujarat,35678,2162,49353,562682.0,512217,50465.0
3238,2020-07-21,Rajasthan,22195,568,30390,1270376.0,1232900,31373.0
3057,2020-07-21,Haryana,20226,355,26858,467740.0,434300,27462.0
3913,2020-07-21,Arunachal Pradesh,285,3,790,41772.0,39116,858.0
3143,2020-07-21,Tripura,1845,7,3079,119046.0,115701,3345.0
3150,2020-07-21,Odisha,12910,97,18110,401644.0,0,18757.0
1920,2020-07-21,Delhi,104918,3663,123747,851311.0,0,125096.0
3000,2020-07-21,Punjab,7118,262,10510,478421.0,0,10889.0
4431,2020-07-21,Uttar Pradesh,30831,1192,51160,1554116.0,0,0.0
1875,2020-07-21,Kerala,5616,43,13274,567278.0,0,13995.0
1691,2020-07-21,Madhya Pradesh,15684,738,23310,631067.0,602911,24095.0
3863,2020-07-21,Tamil Nadu,121776,2551,175678,2035645.0,0,180643.0
3404,2020-07-21,Goa,2361,23,3853,111296.0,0,4027.0
3855,2020-07-21,Chhattisgarh,3944,25,5561,254185.0,0,5731.0
1042,2020-07-21,Bihar,17433,217,27646,398929.0,0,28564.0
1074,2020-07-21,Dadra and Nagar Haveli and Daman and Diu,448,2,684,39199.0,38022,733.0
408,2020-07-21,Nagaland,484,0,1021,30574.0,0,1030.0
2111,2020-07-21,Sikkim,92,0,305,17564.0,15418,330.0
1811,2020-07-21,Uttarakhand,3212,55,4642,127098.0,108488,4849.0
203,2020-07-21,Telengana,34323,422,46274,0.0,0,0.0
3562,2020-07-21,Assam,17095,58,25382,689343.0,0,25092.0
2158,2020-07-21,Andhra Pradesh,24228,696,53724,1386274.0,1327606,58668.0
4450,2020-07-21,Jharkhand,2810,53,5756,230535.0,224340,6195.0
668,2020-07-21,West Bengal,26418,1147,44769,729429.0,0,47030.0
2914,2020-07-21,Andaman and Nicobar Islands,152,0,207,20642.0,0,212.0
2610,2020-07-21,Chandigarh,518,12,737,11271.0,10468,751.0
1702,2020-07-21,Maharashtra,175029,12030,318695,1643981.0,1311150,332831.0
917,2020-07-21,Karnataka,23795,1403,67420,1051976.0,963725,71069.0
1624,2020-07-21,Puducherry,1265,29,2092,32468.0,29675,2183.0
2303,2020-07-21,Himachal Pradesh,1067,11,1631,119220.0,116963,1664.0
1872,2020-07-21,Meghalaya,66,4,466,29274.0,28167,490.0
733,2020-07-21,Ladakh,1007,2,1195,16639.0,0,1198.0
2909,2020-07-21,Jammu and Kashmir,8274,254,14650,528946.0,513688,15258.0
1772,2020-07-22,Kerala,5890,44,13994,588930.0,0,15033.0
4104,2020-07-22,Chhattisgarh,4114,29,5729,260227.0,0,5968.0
2219,2020-07-22,Himachal Pradesh,1077,11,1664,121688.0,119350,1725.0
4384,2020-07-22,Jharkhand,2904,55,6159,236438.0,229756,6682.0
2489,2020-07-22,Jammu and Kashmir,8455,263,15258,537891.0,522180,15711.0
3575,2020-07-22,Karnataka,25459,1464,71069,1079749.0,1002045,75833.0
1220,2020-07-22,Rajasthan,22744,577,31373,1298218.0,1259602,32334.0
271,2020-07-22,Sikkim,108,0,330,19484.0,17218,438.0
553,2020-07-22,West Bengal,28035,1182,47030,743469.0,0,49321.0
2486,2020-07-22,Assam,18033,58,25382,703374.0,0,27744.0
3385,2020-07-22,Punjab,7389,263,10889,489836.0,0,11301.0
1149,2020-07-22,Telengana,37385,429,47705,0.0,0,0.0
753,2020-07-22,Haryana,20952,364,27462,477412.0,443585,28186.0
3356,2020-07-22,Uttarakhand,3297,55,4849,129783.0,112210,5300.0
3536,2020-07-22,Mizoram,168,0,317,18603.0,0,317.0
1030,2020-07-22,Andhra Pradesh,25574,758,58668,1435827.0,1371114,64713.0
4563,2020-07-22,Chandigarh,518,12,751,11547.0,10719,780.0
3245,2020-07-22,Bihar,18515,217,28952,409088.0,0,30066.0
2424,2020-07-22,Ladakh,1010,2,1198,16850.0,13846,1206.0
1015,2020-07-22,Tripura,1926,8,3331,123269.0,119801,3471.0
1959,2020-07-22,Manipur,1400,0,2015,73866.0,0,2060.0
209,2020-07-22,Andaman and Nicobar Islands,159,0,212,21043.0,0,221.0
4307,2020-07-22,Goa,2449,26,4027,114309.0,0,4176.0
3788,2020-07-22,Dadra and Nagar Haveli and Daman and Diu,463,2,705,0.0,0,0.0
2622,2020-07-22,Odisha,13310,103,18757,410921.0,0,19835.0
3848,2020-07-22,Nagaland,485,0,1030,31503.0,0,1084.0
4203,2020-07-22,Delhi,106118,3690,125096,871371.0,0,126323.0
195,2020-07-22,Meghalaya,70,4,490,30009.0,28167,514.0
2759,2020-07-22,Gujarat,36423,2196,50379,576706.0,525221,51485.0
2547,2020-07-22,Madhya Pradesh,16257,756,24095,645003.0,616100,24842.0
2104,2020-07-22,Puducherry,1318,30,2179,33096.0,30260,2300.0
4220,2020-07-22,Maharashtra,182217,12276,327031,1691546.0,1348610,342936.0
1455,2020-07-22,Tamil Nadu,126670,2626,180643,2095757.0,0,186492.0
2122,2020-07-22,Arunachal Pradesh,303,3,858,44986.0,42369,949.0
2757,2020-07-22,Uttar Pradesh,31855,1229,53288,1600000.0,0,55588.0
1082,2020-07-23,Arunachal Pradesh,314,3,949,48880.0,46332,991.0
1783,2020-07-23,Tripura,2032,9,3449,127742.0,0,3677.0
1505,2020-07-23,Haryana,21697,372,28186,490414.0,455864,28975.0
1177,2020-07-23,Madhya Pradesh,16836,770,24842,658869.0,629334,25474.0
2167,2020-07-23,Uttarakhand,3349,57,5300,132840.0,115683,5445.0
835,2020-07-23,Kerala,6162,45,15032,612266.0,0,16111.0
2161,2020-07-23,Manipur,1428,0,2060,74614.0,0,2115.0
1049,2020-07-23,Punjab,7641,269,11301,500562.0,0,11739.0
3474,2020-07-23,Assam,18033,64,26772,723287.0,0,28791.0
3830,2020-07-23,Andaman and Nicobar Islands,163,0,221,21310.0,0,240.0
4522,2020-07-23,Bihar,19646,217,30369,419208.0,0,31691.0
3831,2020-07-23,Karnataka,27239,1519,75833,1110497.0,0,80863.0
4119,2020-07-23,Goa,2541,28,4176,117321.0,0,4350.0
622,2020-07-23,Jammu and Kashmir,8607,273,15711,548877.0,532448,16429.0
2844,2020-07-23,Chandigarh,526,13,793,11780.0,10930,800.0
2635,2020-07-23,Uttar Pradesh,33500,1263,55588,1654651.0,0,58104.0
2800,2020-07-23,Chhattisgarh,4230,29,5968,268285.0,0,6254.0
2795,2020-07-23,Meghalaya,77,4,514,30796.0,28967,534.0
2911,2020-07-23,Maharashtra,187769,12556,337607,1741992.0,1389232,352760.0
13,2020-07-23,Dadra and Nagar Haveli and Daman and Diu,474,2,733,0.0,0,0.0
3141,2020-07-23,Gujarat,37260,2224,51399,591561.0,0,52563.0
3189,2020-07-23,Mizoram,179,0,317,19014.0,0,326.0
1676,2020-07-23,Delhi,107650,3719,126323,889597.0,0,127364.0
326,2020-07-23,Puducherry,1369,31,2300,33658.0,30648,2420.0
3158,2020-07-23,West Bengal,29650,1221,49321,758027.0,0,51757.0
2215,2020-07-23,Ladakh,1018,2,1206,16972.0,0,1210.0
1778,2020-07-23,Nagaland,486,0,1084,32169.0,0,1174.0
4323,2020-07-23,Tamil Nadu,131583,3144,186492,2157869.0,0,192964.0
3114,2020-07-23,Himachal Pradesh,1105,11,1725,124683.0,121543,1834.0
2487,2020-07-23,Jharkhand,3024,64,6485,243276.0,236110,7166.0
3215,2020-07-23,Odisha,13750,108,19835,421931.0,0,21099.0
973,2020-07-23,Andhra Pradesh,32127,823,64713,1493879.0,1421168,72711.0
2217,2020-07-23,Telengana,37666,438,49259,0.0,0,0.0
3233,2020-07-23,Rajasthan,23364,583,32334,1325580.0,1285878,33220.0
2438,2020-07-23,Sikkim,112,0,438,20050.0,18267,460.0
2116,2020-07-24,Chhattisgarh,4377,30,6254,274660.0,0,6731.0
3108,2020-07-24,Meghalaya,78,4,534,31367.0,0,582.0
2492,2020-07-24,Chandigarh,531,13,800,12030.0,11159,823.0
3168,2020-07-24,Jammu and Kashmir,8709,282,16429,559399.0,542617,16782.0
3416,2020-07-24,Karnataka,29310,1616,80863,0.0,0,0.0
2232,2020-07-24,Nagaland,530,0,1174,32909.0,0,1238.0
1771,2020-07-24,Jharkhand,3174,67,6975,248928.0,241364,7564.0
3475,2020-07-24,Uttarakhand,3399,60,5445,135447.0,119647,5717.0
3918,2020-07-24,Madhya Pradesh,17359,780,25474,670155.0,639884,26210.0
4318,2020-07-24,Uttar Pradesh,35803,1289,58104,1705348.0,0,60771.0
993,2020-07-24,Mizoram,183,0,332,19238.0,0,332.0
4306,2020-07-24,Tripura,2072,10,3656,131485.0,127708,3777.0
2327,2020-07-24,Telengana,39327,447,50826,0.0,0,0.0
3889,2020-07-24,Assam,20699,70,28791,739465.0,0,29921.0
291,2020-07-24,Arunachal Pradesh,334,3,991,53335.0,51033,1056.0
2174,2020-07-24,Goa,2655,29,4350,119455.0,0,4540.0
4510,2020-07-24,Ladakh,1025,2,1210,17395.0,14245,1246.0
460,2020-07-24,Punjab,7741,277,11739,509267.0,0,12216.0
2027,2020-07-24,Bihar,20769,217,31980,429664.0,0,33511.0
538,2020-07-24,Himachal Pradesh,1136,11,1834,127555.0,124568,1954.0
1321,2020-07-24,Odisha,14393,114,21099,433578.0,0,22693.0
2981,2020-07-24,Manipur,1466,0,2115,75932.0,0,2146.0
303,2020-07-24,Puducherry,1400,34,2420,34305.0,31142,2515.0
4438,2020-07-24,Dadra and Nagar Haveli and Daman and Diu,489,2,770,40425.0,39019,854.0
3213,2020-07-24,Haryana,22249,378,28975,505220.0,469631,29755.0
385,2020-07-24,Maharashtra,194253,12854,347502,1790610.0,1428194,362416.0
145,2020-07-24,Andhra Pradesh,37555,884,72711,1541993.0,1461135,80858.0
564,2020-07-24,West Bengal,31656,1255,51757,773512.0,0,53973.0
2155,2020-07-24,Gujarat,37978,2252,52477,606718.0,553087,53631.0
3549,2020-07-24,Tamil Nadu,136793,3232,192964,2223019.0,0,199749.0
1746,2020-07-24,Andaman and Nicobar Islands,170,0,240,21743.0,0,259.0
284,2020-07-24,Rajasthan,23815,594,33220,1349544.0,1309112,34178.0
3981,2020-07-24,Kerala,6594,50,16110,635272.0,0,16996.0
1148,2020-07-24,Sikkim,122,0,460,20785.0,18748,477.0
1323,2020-07-24,Delhi,109065,3745,127364,908735.0,0,128389.0
4445,2020-07-25,Arunachal Pradesh,392,3,1056,57861.0,55574,1126.0
4521,2020-07-25,Chhattisgarh,4567,36,6731,280964.0,0,7087.0
1212,2020-07-25,Meghalaya,87,5,588,32470.0,31085,595.0
757,2020-07-25,Manipur,1491,0,2146,76992.0,0,2176.0
4071,2020-07-25,Chandigarh,535,13,823,12358.0,11450,852.0
2792,2020-07-25,Puducherry,1483,35,2515,35080.0,31894,2654.0
3622,2020-07-25,Haryana,22953,382,29755,536323.0,500579,30538.0
2404,2020-07-25,Madhya Pradesh,17866,791,26210,684419.0,653432,26926.0
1744,2020-07-25,Karnataka,31347,1724,85870,1143262.0,0,90942.0
1605,2020-07-25,Jammu and Kashmir,9217,296,16782,570508.0,553203,17305.0
1609,2020-07-25,Telengana,40334,455,52466,0.0,0,0.0
1673,2020-07-25,Gujarat,38849,2278,53545,620662.0,565950,54712.0
3988,2020-07-25,Rajasthan,24547,602,34178,1377850.0,1335929,35298.0
972,2020-07-25,Tripura,2131,11,3759,135436.0,131554,3882.0
1353,2020-07-25,Bihar,22343,220,33926,442125.0,0,36314.0
2244,2020-07-25,Andaman and Nicobar Islands,174,0,259,21965.0,0,290.0
906,2020-07-25,Himachal Pradesh,1145,11,1954,130253.0,127436,2049.0
2235,2020-07-25,Delhi,110931,3777,128389,929244.0,0,129531.0
4388,2020-07-25,Tamil Nadu,143297,3320,199749,2287334.0,0,206737.0
3901,2020-07-25,Uttar Pradesh,37712,1348,60771,1762416.0,0,63742.0
1613,2020-07-25,Assam,21761,76,29921,753939.0,0,31086.0
3615,2020-07-25,Andhra Pradesh,39935,933,80858,1595674.0,1507003,88671.0
1660,2020-07-25,Kerala,7562,54,16995,653982.0,0,18099.0
3604,2020-07-25,Goa,2865,29,4540,121771.0,0,4686.0
487,2020-07-25,Odisha,15201,120,22693,446311.0,0,24013.0
3571,2020-07-25,Sikkim,142,0,477,21272.0,0,512.0
120,2020-07-25,Ladakh,1035,2,1246,17625.0,14343,1276.0
1534,2020-07-25,Maharashtra,199967,13132,357117,1840445.0,1468714,371731.0
617,2020-07-25,Uttarakhand,3399,60,5445,139229.0,124153,5961.0
1480,2020-07-25,Punjab,8096,282,12216,521906.0,0,12684.0
2931,2020-07-25,Mizoram,183,0,361,19781.0,0,361.0
3084,2020-07-25,West Bengal,33529,1290,53973,789140.0,0,56377.0
3605,2020-07-25,Nagaland,537,1,1239,33704.0,0,1289.0
1907,2020-07-25,Dadra and Nagar Haveli and Daman and Diu,512,2,815,40881.0,39431,890.0
2666,2020-07-25,Jharkhand,3307,70,7493,253411.0,245570,7841.0
882,2020-07-26,Haryana,23654,389,30538,549463.0,512734,31332.0
1260,2020-07-26,Nagaland,541,4,1289,34389.0,0,1339.0
904,2020-07-26,Manipur,1524,0,2176,78368.0,0,2235.0
4503,2020-07-26,Rajasthan,25306,613,35298,1403124.0,1361480,36430.0
2648,2020-07-26,Tripura,2209,11,3862,138100.0,134181,3919.0
2694,2020-07-26,Uttar Pradesh,39903,1387,63742,1834297.0,0,67048.0
1009,2020-07-26,Meghalaya,94,5,646,33076.0,0,702.0
2612,2020-07-26,Puducherry,1561,38,2654,35704.0,32291,2787.0
4471,2020-07-26,Arunachal Pradesh,428,3,1126,59558.0,57541,1158.0
4557,2020-07-26,Sikkim,142,0,499,0.0,0,0.0
1026,2020-07-26,Goa,3047,33,4686,123130.0,0,4861.0
1239,2020-07-26,Delhi,113068,3806,129531,946777.0,0,130606.0
3851,2020-07-26,Chhattisgarh,4683,39,7087,286291.0,0,7489.0
210,2020-07-26,Telangana***,40334,455,52466,0.0,0,0.0
2071,2020-07-26,Andhra Pradesh,43255,985,88671,1643319.0,1547021,96298.0
4147,2020-07-26,Punjab,8297,291,12684,531336.0,0,13218.0
1765,2020-07-26,Andaman and Nicobar Islands,176,0,290,22049.0,0,324.0
1671,2020-07-26,Odisha,15929,130,24013,458120.0,0,25389.0
4426,2020-07-26,Bihar,24053,234,36604,456324.0,0,38919.0
2007,2020-07-26,Himachal Pradesh,1173,11,2049,132703.0,129501,2176.0
4042,2020-07-26,Chandigarh,555,13,852,12608.0,11665,887.0
459,2020-07-26,Ladakh,1057,3,1276,17626.0,14564,1285.0
331,2020-07-26,Kerala,8611,59,18098,672748.0,0,19026.0
660,2020-07-26,Madhya Pradesh,18488,799,26926,698171.0,666310,27800.0
2087,2020-07-26,Mizoram,183,0,361,20053.0,0,361.0
4281,2020-07-26,Uttarakhand,3495,63,5961,141431.0,126505,6104.0
4151,2020-07-26,Gujarat,39631,2300,54626,642370.0,0,55822.0
849,2020-07-26,Jharkhand,3425,82,7836,259096.0,250747,8349.0
4363,2020-07-26,Assam,23055,77,31086,774484.0,0,32228.0
322,2020-07-26,Maharashtra,207194,13389,366368,1890256.0,1508804,381452.0
2135,2020-07-26,Jammu and Kashmir,9517,305,17305,581707.0,563787,17920.0
2865,2020-07-26,Tamil Nadu,151055,3409,206737,2351463.0,0,213723.0
280,2020-07-26,West Bengal,35654,1332,56377,805185.0,0,58718.0
4296,2020-07-26,Karnataka,33750,1796,90942,1176827.0,0,96141.0
3941,2020-07-26,Dadra and Nagar Haveli and Daman and Diu,530,2,860,41143.0,39815,940.0
148,2020-07-27,Tripura,2361,13,3900,142275.0,138209,4066.0
1098,2020-07-27,Goa,3277,35,4861,124746.0,0,5119.0
1766,2020-07-27,Uttarakhand,3566,63,6104,145627.0,130531,6328.0
3464,2020-07-27,Madhya Pradesh,19132,811,27800,711982.0,679332,28589.0
1402,2020-07-27,Telengana,41332,463,54059,0.0,0,0.0
2746,2020-07-27,Kerala,9300,61,19025,688163.0,0,19728.0
3152,2020-07-27,Haryana,24384,392,31332,559326.0,521416,32127.0
699,2020-07-27,Jharkhand,3704,85,8275,264449.0,255646,8803.0
1348,2020-07-27,Odisha,16793,140,25389,467447.0,0,26892.0
2504,2020-07-27,Gujarat,40365,2326,55822,667844.0,610970,56874.0
3347,2020-07-27,Manipur,1554,0,2235,80055.0,0,2286.0
4543,2020-07-27,Nagaland,549,4,1339,34968.0,0,1385.0
3325,2020-07-27,Maharashtra,213238,13656,375799,1928333.0,1538461,389872.0
1129,2020-07-27,Karnataka,35838,1878,96141,1205051.0,0,101465.0
2187,2020-07-27,Dadra and Nagar Haveli and Daman and Diu,550,2,914,0.0,0,0.0
1827,2020-07-27,Punjab,8810,306,13218,539371.0,0,13769.0
3548,2020-07-27,Jammu and Kashmir,9928,312,17920,592482.0,574092,18390.0
2228,2020-07-27,West Bengal,37751,1372,58718,822190.0,0,60830.0
3871,2020-07-27,Bihar,25815,244,39176,470560.0,0,41111.0
1381,2020-07-27,Himachal Pradesh,1198,12,2176,134606.0,131862,2270.0
2171,2020-07-27,Delhi,114875,3827,130606,958283.0,0,131219.0
831,2020-07-27,Tamil Nadu,156526,3494,213723,2414713.0,0,220716.0
3790,2020-07-27,Sikkim,148,0,545,22410.0,0,545.0
2094,2020-07-27,Mizoram,193,0,361,20053.0,0,361.0
1644,2020-07-27,Arunachal Pradesh,505,3,1158,63784.0,61629,1239.0
953,2020-07-27,Chandigarh,572,13,887,12786.0,11816,910.0
3974,2020-07-27,Andhra Pradesh,46301,1041,96298,1686446.0,1584097,102349.0
2326,2020-07-27,Puducherry,1645,40,2786,36288.0,32837,2872.0
2045,2020-07-27,Rajasthan,25353,621,35909,1417882.0,1374679,37564.0
1742,2020-07-27,Ladakh,1063,4,1285,18071.0,14701,1306.0
3015,2020-07-27,Assam,24040,79,32228,796226.0,0,33576.0
4098,2020-07-27,Meghalaya,135,5,702,34127.0,32766,738.0
4114,2020-07-27,Andaman and Nicobar Islands,182,0,324,22548.0,0,338.0
3552,2020-07-27,Chhattisgarh,4944,43,7450,292627.0,0,7863.0
3035,2020-07-27,Uttar Pradesh,41641,1426,66988,1941259.0,0,70493.0
1369,2020-07-28,Chandigarh,575,14,910,13069.0,12076,934.0
4528,2020-07-28,Manipur,1596,0,2286,80603.0,0,2317.0
1370,2020-07-28,Odisha,17374,147,26892,476560.0,0,28107.0
2292,2020-07-28,Uttarakhand,3675,66,6328,150065.0,134376,6587.0
2640,2020-07-28,Himachal Pradesh,1216,14,2270,137251.0,134209,2330.0
229,2020-07-28,Rajasthan,26123,631,36878,1445240.0,1402268,38636.0
2469,2020-07-28,Punjab,9064,318,13769,550267.0,0,14378.0
2456,2020-07-28,Maharashtra,221944,13883,383723,1972346.0,1574833,397513.0
2437,2020-07-28,Assam,25402,86,33576,802674.0,0,34947.0
2231,2020-07-28,Dadra and Nagar Haveli and Daman and Diu,564,2,946,41588.0,40258,1020.0
1976,2020-07-28,Madhya Pradesh,19791,820,28589,724673.0,691395,29217.0
1764,2020-07-28,Uttar Pradesh,42833,1456,70493,2033089.0,0,73951.0
1963,2020-07-28,Jammu and Kashmir,10402,321,18390,603728.0,584849,18879.0
1767,2020-07-28,Andhra Pradesh,49558,1090,102349,1749425.0,1639128,110297.0
1932,2020-07-28,Puducherry,1720,43,2872,37162.0,33369,3011.0
1824,2020-07-28,Jharkhand,3770,89,8683,272713.0,263150,9563.0
2711,2020-07-28,Kerala,10045,63,19727,709348.0,0,20895.0
2873,2020-07-28,Karnataka,37685,1953,101465,1242771.0,0,107001.0
1266,2020-07-28,Chhattisgarh,5172,44,7745,297481.0,0,8257.0
4234,2020-07-28,Sikkim,174,1,555,22993.0,20465,579.0
997,2020-07-28,Meghalaya,186,5,738,34687.0,33492,794.0
725,2020-07-28,Nagaland,569,5,1385,35676.0,0,1460.0
4277,2020-07-28,Mizoram,193,0,384,20442.0,0,384.0
983,2020-07-28,Andaman and Nicobar Islands,192,1,338,22925.0,0,363.0
3091,2020-07-28,West Bengal,39917,1411,60830,839211.0,0,62964.0
3744,2020-07-28,Goa,3410,36,5119,126655.0,115434,5287.0
4470,2020-07-28,Tripura,2467,17,4049,148877.0,144590,4287.0
3765,2020-07-28,Telengana,42909,480,57142,0.0,0,0.0
3030,2020-07-28,Arunachal Pradesh,574,3,1239,68034.0,65962,1330.0
4427,2020-07-28,Delhi,116372,3853,131219,976827.0,0,132275.0
3911,2020-07-28,Tamil Nadu,162249,3571,220716,2475866.0,0,227688.0
3957,2020-07-28,Haryana,25046,397,32127,570219.0,531644,32876.0
4349,2020-07-28,Ladakh,1066,4,1306,18438.0,14904,1327.0
2934,2020-07-28,Bihar,27530,253,41244,486835.0,0,43591.0
818,2020-07-28,Gujarat,41380,2348,56874,690092.0,632110,57982.0
4088,2020-07-29,Chandigarh,599,14,934,13327.0,12284,978.0
3493,2020-07-29,Rajasthan,27202,644,38514,1473098.0,1429523,39780.0
2450,2020-07-29,Bihar,28856,269,43843,504629.0,0,45919.0
3478,2020-07-29,Jammu and Kashmir,10885,333,18879,615380.0,595961,19419.0
806,2020-07-29,Ladakh,1067,6,1327,18849.0,14999,1347.0
2564,2020-07-29,Gujarat,42412,2372,57982,713006.0,653880,59126.0
382,2020-07-29,Himachal Pradesh,1234,14,2330,139955.0,136536,2403.0
1611,2020-07-29,Arunachal Pradesh,617,3,1330,72739.0,70551,1410.0
995,2020-07-29,Puducherry,1782,47,3011,37999.0,33991,3177.0
3468,2020-07-29,Maharashtra,232277,14165,391440,2021437.0,1613560,407877.0
877,2020-07-29,Delhi,117507,3881,132275,994219.0,0,133310.0
838,2020-07-29,Chhattisgarh,5439,46,8257,302506.0,0,8515.0
3922,2020-07-29,Uttar Pradesh,44520,1497,73951,2120843.0,0,77334.0
807,2020-07-29,West Bengal,42022,1449,62964,856355.0,0,65258.0
4595,2020-07-29,Sikkim,186,1,579,23637.0,0,0.0
843,2020-07-29,Meghalaya,194,5,779,35198.0,34239,794.0
2159,2020-07-29,Dadra and Nagar Haveli and Daman and Diu,596,2,982,41895.0,40411,1058.0
181,2020-07-29,Nagaland,577,5,1460,36355.0,0,1513.0
1337,2020-07-29,Jharkhand,3868,89,9078,277984.0,268090,9894.0
2847,2020-07-29,Telengana***,42909,480,57142,0.0,0,0.0
3010,2020-07-29,Tripura,2621,21,4269,156382.0,151879,4503.0
2826,2020-07-29,Madhya Pradesh,20343,830,29217,738986.0,704791,30134.0
4341,2020-07-29,Goa,3595,36,5287,128289.0,0,5489.0
3073,2020-07-29,Mizoram,198,0,384,20597.0,0,395.0
2736,2020-07-29,Andaman and Nicobar Islands,196,1,363,23217.0,0,428.0
731,2020-07-29,Haryana,25758,406,32876,582639.0,543201,33631.0
694,2020-07-29,Andhra Pradesh,52622,1148,110297,1820009.0,1699619,120390.0
152,2020-07-29,Karnataka,40504,2055,107001,1275761.0,0,112504.0
1185,2020-07-29,Manipur,1612,0,2317,0.0,0,0.0
3338,2020-07-29,Assam,26618,88,34947,838043.0,0,36295.0
1156,2020-07-29,Odisha,18061,154,28107,487310.0,0,29175.0
3376,2020-07-29,Kerala,10724,67,20894,733413.0,0,21798.0
3405,2020-07-29,Uttarakhand,3720,70,6587,154984.0,138706,6866.0
3448,2020-07-29,Punjab,9752,336,14378,561121.0,0,14946.0
1203,2020-07-29,Tamil Nadu,166956,3659,227688,2536660.0,0,234114.0
697,2020-07-30,Gujarat,43195,2396,59126,0.0,0,0.0
3996,2020-07-30,Dadra and Nagar Haveli and Daman and Diu,648,2,1026,0.0,0,0.0
4007,2020-07-30,Himachal Pradesh,1332,14,2403,0.0,0,0.0
819,2020-07-30,Arunachal Pradesh,677,3,1410,0.0,0,0.0
820,2020-07-30,Uttar Pradesh,45807,1530,77334,2209810.0,0,81039.0
4141,2020-07-30,Odisha,18939,159,29175,500238.0,0,30378.0
1973,2020-07-30,Mizoram,215,0,398,20798.0,0,397.0
1806,2020-07-30,Uttarakhand,3811,72,6866,163683.0,146230,7065.0
2896,2020-07-30,Tripura,2678,21,4485,0.0,0,0.0
3656,2020-07-30,Andhra Pradesh,55406,1213,120390,1890077.0,1759520,130557.0
859,2020-07-30,Kerala,11365,68,21797,753485.0,0,22304.0
2849,2020-07-30,Andaman and Nicobar Islands,201,2,428,0.0,0,0.0
2959,2020-07-30,Karnataka,42901,2147,112504,1313856.0,0,118632.0
2801,2020-07-30,Punjab,10213,361,14946,0.0,0,0.0
